YEAR,MONTH,DISTRICT_NAME,RAINFALL,FILLED,FILLED_METHOD,DISTRICT_NAME_clean,TIME,TIME_ISO
2023,2,East Delhi,0.0,True,,east delhi,2023-02-01,2023-02-01T00:00:00
2023,2,Faridabad,0.0,True,nearest,faridabad,2023-02-01,2023-02-01T00:00:00
2023,2,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2023-02-01,2023-02-01T00:00:00
2023,2,Ghaziabad,0.0,False,,ghaziabad,2023-02-01,2023-02-01T00:00:00
2023,2,Gurugram,0.0,False,,gurugram,2023-02-01,2023-02-01T00:00:00
2023,2,Hapur,0.0,False,,hapur,2023-02-01,2023-02-01T00:00:00
2023,2,Jhajjar,0.0,False,,jhajjar,2023-02-01,2023-02-01T00:00:00
2023,2,Jind,0.0,False,,jind,2023-02-01,2023-02-01T00:00:00
2023,2,Karnal,0.0,False,,karnal,2023-02-01,2023-02-01T00:00:00
2023,2,Mahendragarh,0.0,True,,mahendragarh,2023-02-01,2023-02-01T00:00:00
2023,2,Meerut,0.0,False,,meerut,2023-02-01,2023-02-01T00:00:00
2023,2,Muzaffarnagar,0.0,False,,muzaffarnagar,2023-02-01,2023-02-01T00:00:00
2023,2,New Delhi,0.0,True,,new delhi,2023-02-01,2023-02-01T00:00:00
2023,2,North Delhi,0.0,True,,north delhi,2023-02-01,2023-02-01T00:00:00
2023,2,North East Delhi,0.0,False,,north east delhi,2023-02-01,2023-02-01T00:00:00
2023,2,North West Delhi,0.0,False,,north west delhi,2023-02-01,2023-02-01T00:00:00
2023,2,Nuh,0.0,False,,nuh,2023-02-01,2023-02-01T00:00:00
2023,2,Palwal,0.0,False,,palwal,2023-02-01,2023-02-01T00:00:00
2023,2,Panipat,0.0,False,,panipat,2023-02-01,2023-02-01T00:00:00
2023,2,Rewari,0.0,False,,rewari,2023-02-01,2023-02-01T00:00:00
2023,2,Rohtak,0.0,False,,rohtak,2023-02-01,2023-02-01T00:00:00
2023,2,Shahdara,0.0,True,,shahdara,2023-02-01,2023-02-01T00:00:00
2023,2,Shamli,0.0,False,,shamli,2023-02-01,2023-02-01T00:00:00
2023,2,Sonipat,0.0,False,,sonipat,2023-02-01,2023-02-01T00:00:00
2023,2,South Delhi,0.0,True,,south delhi,2023-02-01,2023-02-01T00:00:00
2023,2,South East Delhi,0.0,False,,south east delhi,2023-02-01,2023-02-01T00:00:00
2023,2,South West Delhi,0.0,True,,south west delhi,2023-02-01,2023-02-01T00:00:00
2023,2,West,0.0,True,nearest,west,2023-02-01,2023-02-01T00:00:00
2023,2,West Delhi,0.0,True,,west delhi,2023-02-01,2023-02-01T00:00:00
2023,3,Alwar,1.029616168464109,False,,alwar,2023-03-01,2023-03-01T00:00:00
2023,3,Baghpat,1.5976497165618404,False,,baghpat,2023-03-01,2023-03-01T00:00:00
2023,3,Bharatpur,1.424993076271588,False,,bharatpur,2023-03-01,2023-03-01T00:00:00
2023,3,Bhiwani,1.54555366236356,True,,bhiwani,2023-03-01,2023-03-01T00:00:00
2023,3,Bulandshahr,1.2298178530688728,False,,bulandshahr,2023-03-01,2023-03-01T00:00:00
2023,3,Central Delhi,1.5246118330947496,True,,central delhi,2023-03-01,2023-03-01T00:00:00
2023,3,Charki Dadri,2.027675778501564,True,,charki dadri,2023-03-01,2023-03-01T00:00:00
2023,3,East Delhi,1.253849913997035,True,,east delhi,2023-03-01,2023-03-01T00:00:00
2023,3,Faridabad,1.784435766839212,True,nearest,faridabad,2023-03-01,2023-03-01T00:00:00
2023,3,Gautam Buddha Nagar,1.1326391312383837,False,,gautam buddha nagar,2023-03-01,2023-03-01T00:00:00
2023,3,Ghaziabad,1.2476132685138333,False,,ghaziabad,2023-03-01,2023-03-01T00:00:00
2023,3,Gurugram,2.1875741914395364,False,,gurugram,2023-03-01,2023-03-01T00:00:00
2023,3,Hapur,0.9064680424428756,False,,hapur,2023-03-01,2023-03-01T00:00:00
2023,3,Jhajjar,1.9865946311463591,False,,jhajjar,2023-03-01,2023-03-01T00:00:00
2023,3,Jind,0.9277069260997156,False,,jind,2023-03-01,2023-03-01T00:00:00
2023,3,Karnal,1.4579836406234292,False,,karnal,2023-03-01,2023-03-01T00:00:00
2023,3,Mahendragarh,1.7902476052294405,True,,mahendragarh,2023-03-01,2023-03-01T00:00:00
2023,3,Meerut,2.5972776893646485,False,,meerut,2023-03-01,2023-03-01T00:00:00
2023,3,Muzaffarnagar,2.6054422552547147,False,,muzaffarnagar,2023-03-01,2023-03-01T00:00:00
2023,3,New Delhi,1.784435766839212,True,,new delhi,2023-03-01,2023-03-01T00:00:00
2023,3,North Delhi,1.6006644688506602,True,,north delhi,2023-03-01,2023-03-01T00:00:00
2023,3,North East Delhi,1.3303735346923913,False,,north east delhi,2023-03-01,2023-03-01T00:00:00
2023,3,North West Delhi,1.862164622352969,False,,north west delhi,2023-03-01,2023-03-01T00:00:00
2023,3,Nuh,1.6326097881281247,False,,nuh,2023-03-01,2023-03-01T00:00:00
2023,3,Palwal,1.6263142801340549,False,,palwal,2023-03-01,2023-03-01T00:00:00
2023,3,Panipat,1.3502855368198887,False,,panipat,2023-03-01,2023-03-01T00:00:00
2023,3,Rewari,2.550879041994772,False,,rewari,2023-03-01,2023-03-01T00:00:00
2023,3,Rohtak,1.54555366236356,False,,rohtak,2023-03-01,2023-03-01T00:00:00
2023,3,Shahdara,1.2889934016031122,True,,shahdara,2023-03-01,2023-03-01T00:00:00
2023,3,Shamli,1.0846506857102918,False,,shamli,2023-03-01,2023-03-01T00:00:00
2023,3,Sonipat,1.965521202132266,False,,sonipat,2023-03-01,2023-03-01T00:00:00
2023,3,South Delhi,1.784435766839212,True,,south delhi,2023-03-01,2023-03-01T00:00:00
2023,3,South East Delhi,1.3812973422388877,False,,south east delhi,2023-03-01,2023-03-01T00:00:00
2023,3,South West Delhi,2.087084411292948,True,,south west delhi,2023-03-01,2023-03-01T00:00:00
2023,3,West,1.924379626749664,True,nearest,west,2023-03-01,2023-03-01T00:00:00
2023,3,West Delhi,1.924379626749664,True,,west delhi,2023-03-01,2023-03-01T00:00:00
2023,4,Alwar,0.3432908223853224,False,,alwar,2023-04-01,2023-04-01T00:00:00
2023,4,Baghpat,0.2570323484639327,False,,baghpat,2023-04-01,2023-04-01T00:00:00
2023,4,Bharatpur,0.1746653962880373,False,,bharatpur,2023-04-01,2023-04-01T00:00:00
2023,4,Bhiwani,0.4979156414667765,True,,bhiwani,2023-04-01,2023-04-01T00:00:00
2023,4,Bulandshahr,0.659365844519602,False,,bulandshahr,2023-04-01,2023-04-01T00:00:00
2023,4,Central Delhi,0.2116103182650274,True,,central delhi,2023-04-01,2023-04-01T00:00:00
2023,4,Charki Dadri,0.4833837564620706,True,,charki dadri,2023-04-01,2023-04-01T00:00:00
2023,4,East Delhi,0.191985993583997,True,,east delhi,2023-04-01,2023-04-01T00:00:00
2023,4,Faridabad,0.2793991205981,True,nearest,faridabad,2023-04-01,2023-04-01T00:00:00
2023,4,Gautam Buddha Nagar,0.1538144419590632,False,,gautam buddha nagar,2023-04-01,2023-04-01T00:00:00
2023,4,Ghaziabad,0.2536420886715253,False,,ghaziabad,2023-04-01,2023-04-01T00:00:00
2023,4,Gurugram,0.3902967910747975,False,,gurugram,2023-04-01,2023-04-01T00:00:00
2023,4,Hapur,0.4683191974957784,False,,hapur,2023-04-01,2023-04-01T00:00:00
2023,4,Jhajjar,0.4297679501275221,False,,jhajjar,2023-04-01,2023-04-01T00:00:00
2023,4,Jind,0.5243438767890135,False,,jind,2023-04-01,2023-04-01T00:00:00
2023,4,Karnal,0.7445660170167685,False,,karnal,2023-04-01,2023-04-01T00:00:00
2023,4,Mahendragarh,0.4328792500886179,True,,mahendragarh,2023-04-01,2023-04-01T00:00:00
2023,4,Meerut,0.3870446035762628,False,,meerut,2023-04-01,2023-04-01T00:00:00
2023,4,Muzaffarnagar,0.4922880093877514,False,,muzaffarnagar,2023-04-01,2023-04-01T00:00:00
2023,4,New Delhi,0.2793991205981,True,,new delhi,2023-04-01,2023-04-01T00:00:00
2023,4,North Delhi,0.3015923818035258,True,,north delhi,2023-04-01,2023-04-01T00:00:00
2023,4,North East Delhi,0.2122770414998133,False,,north east delhi,2023-04-01,2023-04-01T00:00:00
2023,4,North West Delhi,0.2540524631738662,False,,north west delhi,2023-04-01,2023-04-01T00:00:00
2023,4,Nuh,0.2399408653378486,False,,nuh,2023-04-01,2023-04-01T00:00:00
2023,4,Palwal,0.1979673512279987,False,,palwal,2023-04-01,2023-04-01T00:00:00
2023,4,Panipat,0.8130551238854726,False,,panipat,2023-04-01,2023-04-01T00:00:00
2023,4,Rewari,0.5224676777919134,False,,rewari,2023-04-01,2023-04-01T00:00:00
2023,4,Rohtak,0.4979156414667765,False,,rohtak,2023-04-01,2023-04-01T00:00:00
2023,4,Shahdara,0.2329595650856693,True,,shahdara,2023-04-01,2023-04-01T00:00:00
2023,4,Shamli,0.1845632951706647,False,,shamli,2023-04-01,2023-04-01T00:00:00
2023,4,Sonipat,0.5309579672084915,False,,sonipat,2023-04-01,2023-04-01T00:00:00
2023,4,South Delhi,0.2793991205981,True,,south delhi,2023-04-01,2023-04-01T00:00:00
2023,4,South East Delhi,0.1685014501214027,False,,south east delhi,2023-04-01,2023-04-01T00:00:00
2023,4,South West Delhi,0.4100323706011598,True,,south west delhi,2023-04-01,2023-04-01T00:00:00
2023,4,West,0.3419102066506941,True,nearest,west,2023-04-01,2023-04-01T00:00:00
2023,4,West Delhi,0.3419102066506941,True,,west delhi,2023-04-01,2023-04-01T00:00:00
2023,5,Alwar,1.1681610048332247,False,,alwar,2023-05-01,2023-05-01T00:00:00
2023,5,Baghpat,1.3524522682832134,False,,baghpat,2023-05-01,2023-05-01T00:00:00
2023,5,Bharatpur,0.6360343512628348,False,,bharatpur,2023-05-01,2023-05-01T00:00:00
2023,5,Bhiwani,2.8271713813826924,True,,bhiwani,2023-05-01,2023-05-01T00:00:00
2023,5,Bulandshahr,1.7343405016988356,False,,bulandshahr,2023-05-01,2023-05-01T00:00:00
2023,5,Central Delhi,2.543744721800409,True,,central delhi,2023-05-01,2023-05-01T00:00:00
2023,5,Charki Dadri,2.429208398833337,True,,charki dadri,2023-05-01,2023-05-01T00:00:00
2023,5,East Delhi,1.94839312911274,True,,east delhi,2023-05-01,2023-05-01T00:00:00
2023,5,Faridabad,2.900903431308125,True,nearest,faridabad,2023-05-01,2023-05-01T00:00:00
2023,5,Gautam Buddha Nagar,1.114780785095307,False,,gautam buddha nagar,2023-05-01,2023-05-01T00:00:00
2023,5,Ghaziabad,1.2583048210869874,False,,ghaziabad,2023-05-01,2023-05-01T00:00:00
2023,5,Gurugram,2.329713081460326,False,,gurugram,2023-05-01,2023-05-01T00:00:00
2023,5,Hapur,1.8148673643027584,False,,hapur,2023-05-01,2023-05-01T00:00:00
2023,5,Jhajjar,1.8643595420865604,False,,jhajjar,2023-05-01,2023-05-01T00:00:00
2023,5,Jind,0.7388874222674677,False,,jind,2023-05-01,2023-05-01T00:00:00
2023,5,Karnal,1.127915853213879,False,,karnal,2023-05-01,2023-05-01T00:00:00
2023,5,Mahendragarh,1.882127638931992,True,,mahendragarh,2023-05-01,2023-05-01T00:00:00
2023,5,Meerut,2.278654006856584,False,,meerut,2023-05-01,2023-05-01T00:00:00
2023,5,Muzaffarnagar,2.842373943482075,False,,muzaffarnagar,2023-05-01,2023-05-01T00:00:00
2023,5,New Delhi,2.900903431308125,True,,new delhi,2023-05-01,2023-05-01T00:00:00
2023,5,North Delhi,1.690766246620846,True,,north delhi,2023-05-01,2023-05-01T00:00:00
2023,5,North East Delhi,1.682028385179658,False,,north east delhi,2023-05-01,2023-05-01T00:00:00
2023,5,North West Delhi,2.477111999065645,False,,north west delhi,2023-05-01,2023-05-01T00:00:00
2023,5,Nuh,1.380475111145486,False,,nuh,2023-05-01,2023-05-01T00:00:00
2023,5,Palwal,1.8591931473704115,False,,palwal,2023-05-01,2023-05-01T00:00:00
2023,5,Panipat,1.3032870831028107,False,,panipat,2023-05-01,2023-05-01T00:00:00
2023,5,Rewari,2.596094273030758,False,,rewari,2023-05-01,2023-05-01T00:00:00
2023,5,Rohtak,2.8271713813826924,False,,rohtak,2023-05-01,2023-05-01T00:00:00
2023,5,Shahdara,1.4701666031333227,True,,shahdara,2023-05-01,2023-05-01T00:00:00
2023,5,Shamli,0.8842238024357827,False,,shamli,2023-05-01,2023-05-01T00:00:00
2023,5,Sonipat,1.683933759488726,False,,sonipat,2023-05-01,2023-05-01T00:00:00
2023,5,South Delhi,2.900903431308125,True,,south delhi,2023-05-01,2023-05-01T00:00:00
2023,5,South East Delhi,3.4720937811559245,False,,south east delhi,2023-05-01,2023-05-01T00:00:00
2023,5,South West Delhi,2.097036311773443,True,,south west delhi,2023-05-01,2023-05-01T00:00:00
2023,5,West,2.170735770576103,True,nearest,west,2023-05-01,2023-05-01T00:00:00
2023,5,West Delhi,2.170735770576103,True,,west delhi,2023-05-01,2023-05-01T00:00:00
2023,6,Alwar,2.9913174524903297,False,,alwar,2023-06-01,2023-06-01T00:00:00
2023,6,Baghpat,2.851476177821557,False,,baghpat,2023-06-01,2023-06-01T00:00:00
2023,6,Bharatpur,1.6786579833055535,False,,bharatpur,2023-06-01,2023-06-01T00:00:00
2023,6,Bhiwani,4.9881891747315725,True,,bhiwani,2023-06-01,2023-06-01T00:00:00
2023,6,Bulandshahr,1.9654674258031368,False,,bulandshahr,2023-06-01,2023-06-01T00:00:00
2023,6,Central Delhi,3.566698999930587,True,,central delhi,2023-06-01,2023-06-01T00:00:00
2023,6,Charki Dadri,4.704989602113212,True,,charki dadri,2023-06-01,2023-06-01T00:00:00
2023,6,East Delhi,2.401117127968205,True,,east delhi,2023-06-01,2023-06-01T00:00:00
2023,6,Faridabad,4.292477652058006,True,nearest,faridabad,2023-06-01,2023-06-01T00:00:00
2023,6,Gautam Buddha Nagar,0.9215517729520798,False,,gautam buddha nagar,2023-06-01,2023-06-01T00:00:00
2023,6,Ghaziabad,1.8053444102406504,False,,ghaziabad,2023-06-01,2023-06-01T00:00:00
2023,6,Gurugram,4.108500103404125,False,,gurugram,2023-06-01,2023-06-01T00:00:00
2023,6,Hapur,1.88295278561612,False,,hapur,2023-06-01,2023-06-01T00:00:00
2023,6,Jhajjar,4.515147717379861,False,,jhajjar,2023-06-01,2023-06-01T00:00:00
2023,6,Jind,2.395596750577291,False,,jind,2023-06-01,2023-06-01T00:00:00
2023,6,Karnal,4.459750737994909,False,,karnal,2023-06-01,2023-06-01T00:00:00
2023,6,Mahendragarh,3.801474683359265,True,,mahendragarh,2023-06-01,2023-06-01T00:00:00
2023,6,Meerut,4.742112333575885,False,,meerut,2023-06-01,2023-06-01T00:00:00
2023,6,Muzaffarnagar,3.512359742820263,False,,muzaffarnagar,2023-06-01,2023-06-01T00:00:00
2023,6,New Delhi,4.292477652058006,True,,new delhi,2023-06-01,2023-06-01T00:00:00
2023,6,North Delhi,3.216977984611359,True,,north delhi,2023-06-01,2023-06-01T00:00:00
2023,6,North East Delhi,2.470013049244881,False,,north east delhi,2023-06-01,2023-06-01T00:00:00
2023,6,North West Delhi,3.7536287498349945,False,,north west delhi,2023-06-01,2023-06-01T00:00:00
2023,6,Nuh,3.4839252149893176,False,,nuh,2023-06-01,2023-06-01T00:00:00
2023,6,Palwal,2.3854533238957325,False,,palwal,2023-06-01,2023-06-01T00:00:00
2023,6,Panipat,4.062768019239107,False,,panipat,2023-06-01,2023-06-01T00:00:00
2023,6,Rewari,4.611631914228201,False,,rewari,2023-06-01,2023-06-01T00:00:00
2023,6,Rohtak,4.9881891747315725,False,,rohtak,2023-06-01,2023-06-01T00:00:00
2023,6,Shahdara,2.137678729742765,True,,shahdara,2023-06-01,2023-06-01T00:00:00
2023,6,Shamli,1.4222371876239777,False,,shamli,2023-06-01,2023-06-01T00:00:00
2023,6,Sonipat,5.2044275359147125,False,,sonipat,2023-06-01,2023-06-01T00:00:00
2023,6,South Delhi,4.292477652058006,True,,south delhi,2023-06-01,2023-06-01T00:00:00
2023,6,South East Delhi,4.476455200711886,False,,south east delhi,2023-06-01,2023-06-01T00:00:00
2023,6,South West Delhi,4.311823910391993,True,,south west delhi,2023-06-01,2023-06-01T00:00:00
2023,6,West,4.134388233607428,True,nearest,west,2023-06-01,2023-06-01T00:00:00
2023,6,West Delhi,4.134388233607428,True,,west delhi,2023-06-01,2023-06-01T00:00:00
2023,7,Alwar,7.71931040012342,False,,alwar,2023-07-01,2023-07-01T00:00:00
2023,7,Baghpat,13.30259051791302,False,,baghpat,2023-07-01,2023-07-01T00:00:00
2023,7,Bharatpur,6.08328478759335,False,,bharatpur,2023-07-01,2023-07-01T00:00:00
2023,7,Bhiwani,6.794847413897514,True,,bhiwani,2023-07-01,2023-07-01T00:00:00
2023,7,Bulandshahr,7.258142124352632,False,,bulandshahr,2023-07-01,2023-07-01T00:00:00
2023,7,Central Delhi,8.893627766239385,True,,central delhi,2023-07-01,2023-07-01T00:00:00
2023,7,Charki Dadri,7.144899164009371,True,,charki dadri,2023-07-01,2023-07-01T00:00:00
2023,7,East Delhi,6.908601195521413,True,,east delhi,2023-07-01,2023-07-01T00:00:00
2023,7,Faridabad,7.9537534758809105,True,nearest,faridabad,2023-07-01,2023-07-01T00:00:00
2023,7,Gautam Buddha Nagar,6.095108212482545,False,,gautam buddha nagar,2023-07-01,2023-07-01T00:00:00
2023,7,Ghaziabad,5.7629206241258695,False,,ghaziabad,2023-07-01,2023-07-01T00:00:00
2023,7,Gurugram,7.039732201805999,False,,gurugram,2023-07-01,2023-07-01T00:00:00
2023,7,Hapur,6.954508829501368,False,,hapur,2023-07-01,2023-07-01T00:00:00
2023,7,Jhajjar,5.788193078210917,False,,jhajjar,2023-07-01,2023-07-01T00:00:00
2023,7,Jind,7.315154057356619,False,,jind,2023-07-01,2023-07-01T00:00:00
2023,7,Karnal,7.091876217885123,False,,karnal,2023-07-01,2023-07-01T00:00:00
2023,7,Mahendragarh,8.285483700021551,True,,mahendragarh,2023-07-01,2023-07-01T00:00:00
2023,7,Meerut,12.967934208357288,False,,meerut,2023-07-01,2023-07-01T00:00:00
2023,7,Muzaffarnagar,14.258024553903528,False,,muzaffarnagar,2023-07-01,2023-07-01T00:00:00
2023,7,New Delhi,7.9537534758809105,True,,new delhi,2023-07-01,2023-07-01T00:00:00
2023,7,North Delhi,9.156547697526351,True,,north delhi,2023-07-01,2023-07-01T00:00:00
2023,7,North East Delhi,7.392200195260586,False,,north east delhi,2023-07-01,2023-07-01T00:00:00
2023,7,North West Delhi,10.420908353501751,False,,north west delhi,2023-07-01,2023-07-01T00:00:00
2023,7,Nuh,7.220165434383577,False,,nuh,2023-07-01,2023-07-01T00:00:00
2023,7,Palwal,5.326153717694744,False,,palwal,2023-07-01,2023-07-01T00:00:00
2023,7,Panipat,11.1381400689002,False,,panipat,2023-07-01,2023-07-01T00:00:00
2023,7,Rewari,8.851656999919683,False,,rewari,2023-07-01,2023-07-01T00:00:00
2023,7,Rohtak,6.794847413897514,False,,rohtak,2023-07-01,2023-07-01T00:00:00
2023,7,Shahdara,6.577560409693228,True,,shahdara,2023-07-01,2023-07-01T00:00:00
2023,7,Shamli,6.847769346929366,False,,shamli,2023-07-01,2023-07-01T00:00:00
2023,7,Sonipat,8.904118796830536,False,,sonipat,2023-07-01,2023-07-01T00:00:00
2023,7,South Delhi,7.9537534758809105,True,,south delhi,2023-07-01,2023-07-01T00:00:00
2023,7,South East Delhi,8.867774749955823,False,,south east delhi,2023-07-01,2023-07-01T00:00:00
2023,7,South West Delhi,6.413962640008458,True,,south west delhi,2023-07-01,2023-07-01T00:00:00
2023,7,West,8.104550715856334,True,nearest,west,2023-07-01,2023-07-01T00:00:00
2023,7,West Delhi,8.104550715856334,True,,west delhi,2023-07-01,2023-07-01T00:00:00
2023,8,Alwar,3.3130055442109083,False,,alwar,2023-08-01,2023-08-01T00:00:00
2023,8,Baghpat,5.520182990979764,False,,baghpat,2023-08-01,2023-08-01T00:00:00
2023,8,Bharatpur,3.7491197717045583,False,,bharatpur,2023-08-01,2023-08-01T00:00:00
2023,8,Bhiwani,1.491655826087921,True,,bhiwani,2023-08-01,2023-08-01T00:00:00
2023,8,Bulandshahr,7.409434281800303,False,,bulandshahr,2023-08-01,2023-08-01T00:00:00
2023,8,Central Delhi,2.869508175740158,True,,central delhi,2023-08-01,2023-08-01T00:00:00
2023,8,Charki Dadri,1.871533309186285,True,,charki dadri,2023-08-01,2023-08-01T00:00:00
2023,8,East Delhi,2.8256523980088133,True,,east delhi,2023-08-01,2023-08-01T00:00:00
2023,8,Faridabad,2.9604316952247776,True,nearest,faridabad,2023-08-01,2023-08-01T00:00:00
2023,8,Gautam Buddha Nagar,2.862533218197284,False,,gautam buddha nagar,2023-08-01,2023-08-01T00:00:00
2023,8,Ghaziabad,1.6750914935142762,False,,ghaziabad,2023-08-01,2023-08-01T00:00:00
2023,8,Gurugram,1.981530908134676,False,,gurugram,2023-08-01,2023-08-01T00:00:00
2023,8,Hapur,3.766218277715868,False,,hapur,2023-08-01,2023-08-01T00:00:00
2023,8,Jhajjar,1.532288956806384,False,,jhajjar,2023-08-01,2023-08-01T00:00:00
2023,8,Jind,1.6100665047284095,False,,jind,2023-08-01,2023-08-01T00:00:00
2023,8,Karnal,0.991991634690954,False,,karnal,2023-08-01,2023-08-01T00:00:00
2023,8,Mahendragarh,2.9518303444377287,True,,mahendragarh,2023-08-01,2023-08-01T00:00:00
2023,8,Meerut,6.346582528780544,False,,meerut,2023-08-01,2023-08-01T00:00:00
2023,8,Muzaffarnagar,6.945531986052951,False,,muzaffarnagar,2023-08-01,2023-08-01T00:00:00
2023,8,New Delhi,2.9604316952247776,True,,new delhi,2023-08-01,2023-08-01T00:00:00
2023,8,North Delhi,2.567025209214258,True,,north delhi,2023-08-01,2023-08-01T00:00:00
2023,8,North East Delhi,2.1047342295848552,False,,north east delhi,2023-08-01,2023-08-01T00:00:00
2023,8,North West Delhi,2.5644578153207416,False,,north west delhi,2023-08-01,2023-08-01T00:00:00
2023,8,Nuh,2.5466287655215107,False,,nuh,2023-08-01,2023-08-01T00:00:00
2023,8,Palwal,2.2527997226965044,False,,palwal,2023-08-01,2023-08-01T00:00:00
2023,8,Panipat,1.3637038257814222,False,,panipat,2023-08-01,2023-08-01T00:00:00
2023,8,Rewari,2.590655144664549,False,,rewari,2023-08-01,2023-08-01T00:00:00
2023,8,Rohtak,1.491655826087921,False,,rohtak,2023-08-01,2023-08-01T00:00:00
2023,8,Shahdara,1.8899128615495653,True,,shahdara,2023-08-01,2023-08-01T00:00:00
2023,8,Shamli,2.9570618291055,False,,shamli,2023-08-01,2023-08-01T00:00:00
2023,8,Sonipat,0.9706595166716524,False,,sonipat,2023-08-01,2023-08-01T00:00:00
2023,8,South Delhi,2.9604316952247776,True,,south delhi,2023-08-01,2023-08-01T00:00:00
2023,8,South East Delhi,3.939332482314879,False,,south east delhi,2023-08-01,2023-08-01T00:00:00
2023,8,South West Delhi,1.75690993247053,True,,south west delhi,2023-08-01,2023-08-01T00:00:00
2023,8,West,2.0483733860635627,True,nearest,west,2023-08-01,2023-08-01T00:00:00
2023,8,West Delhi,2.0483733860635627,True,,west delhi,2023-08-01,2023-08-01T00:00:00
2023,9,Alwar,1.7149185986036346,False,,alwar,2023-09-01,2023-09-01T00:00:00
2023,9,Baghpat,1.5643637523055076,False,,baghpat,2023-09-01,2023-09-01T00:00:00
2023,9,Bharatpur,2.755962890634934,False,,bharatpur,2023-09-01,2023-09-01T00:00:00
2023,9,Bhiwani,0.5333520114421845,True,,bhiwani,2023-09-01,2023-09-01T00:00:00
2023,9,Bulandshahr,4.581374118544368,False,,bulandshahr,2023-09-01,2023-09-01T00:00:00
2023,9,Central Delhi,3.287410718409552,True,,central delhi,2023-09-01,2023-09-01T00:00:00
2023,9,Charki Dadri,1.0872006344626208,True,,charki dadri,2023-09-01,2023-09-01T00:00:00
2023,9,East Delhi,2.027995892531342,True,,east delhi,2023-09-01,2023-09-01T00:00:00
2023,9,Faridabad,3.3976294435560703,True,nearest,faridabad,2023-09-01,2023-09-01T00:00:00
2023,9,Gautam Buddha Nagar,1.04199232061704,False,,gautam buddha nagar,2023-09-01,2023-09-01T00:00:00
2023,9,Ghaziabad,1.0844043225049973,False,,ghaziabad,2023-09-01,2023-09-01T00:00:00
2023,9,Gurugram,2.837667852640152,False,,gurugram,2023-09-01,2023-09-01T00:00:00
2023,9,Hapur,2.1532491644223533,False,,hapur,2023-09-01,2023-09-01T00:00:00
2023,9,Jhajjar,1.588902826814188,False,,jhajjar,2023-09-01,2023-09-01T00:00:00
2023,9,Jind,0.4984052600959937,False,,jind,2023-09-01,2023-09-01T00:00:00
2023,9,Karnal,0.648763413913548,False,,karnal,2023-09-01,2023-09-01T00:00:00
2023,9,Mahendragarh,1.4271328318675625,True,,mahendragarh,2023-09-01,2023-09-01T00:00:00
2023,9,Meerut,3.677576120768984,False,,meerut,2023-09-01,2023-09-01T00:00:00
2023,9,Muzaffarnagar,4.226755628144989,False,,muzaffarnagar,2023-09-01,2023-09-01T00:00:00
2023,9,New Delhi,3.3976294435560703,True,,new delhi,2023-09-01,2023-09-01T00:00:00
2023,9,North Delhi,1.931283199613293,True,,north delhi,2023-09-01,2023-09-01T00:00:00
2023,9,North East Delhi,2.749930257722736,False,,north east delhi,2023-09-01,2023-09-01T00:00:00
2023,9,North West Delhi,3.1547108630339307,False,,north west delhi,2023-09-01,2023-09-01T00:00:00
2023,9,Nuh,2.0924739606678484,False,,nuh,2023-09-01,2023-09-01T00:00:00
2023,9,Palwal,2.422162257010738,False,,palwal,2023-09-01,2023-09-01T00:00:00
2023,9,Panipat,0.920378942290942,False,,panipat,2023-09-01,2023-09-01T00:00:00
2023,9,Rewari,1.1393470651314903,False,,rewari,2023-09-01,2023-09-01T00:00:00
2023,9,Rohtak,0.5333520114421845,False,,rohtak,2023-09-01,2023-09-01T00:00:00
2023,9,Shahdara,1.9171672901138668,True,,shahdara,2023-09-01,2023-09-01T00:00:00
2023,9,Shamli,0.8028203028564652,False,,shamli,2023-09-01,2023-09-01T00:00:00
2023,9,Sonipat,1.1030068024992945,False,,sonipat,2023-09-01,2023-09-01T00:00:00
2023,9,South Delhi,3.3976294435560703,True,,south delhi,2023-09-01,2023-09-01T00:00:00
2023,9,South East Delhi,3.9575910344719887,False,,south east delhi,2023-09-01,2023-09-01T00:00:00
2023,9,South West Delhi,2.21328533972717,True,,south west delhi,2023-09-01,2023-09-01T00:00:00
2023,9,West,2.3718068449240595,True,nearest,west,2023-09-01,2023-09-01T00:00:00
2023,9,West Delhi,2.3718068449240595,True,,west delhi,2023-09-01,2023-09-01T00:00:00
2023,10,Alwar,0.2735988467519734,False,,alwar,2023-10-01,2023-10-01T00:00:00
2023,10,Baghpat,0.1167774969531643,False,,baghpat,2023-10-01,2023-10-01T00:00:00
2023,10,Bharatpur,0.3542833289792461,False,,bharatpur,2023-10-01,2023-10-01T00:00:00
2023,10,Bhiwani,0.0251515882630502,True,,bhiwani,2023-10-01,2023-10-01T00:00:00
2023,10,Bulandshahr,0.1911471697591966,False,,bulandshahr,2023-10-01,2023-10-01T00:00:00
2023,10,Central Delhi,0.2131393340326124,True,,central delhi,2023-10-01,2023-10-01T00:00:00
2023,10,Charki Dadri,0.1411218684847636,True,,charki dadri,2023-10-01,2023-10-01T00:00:00
2023,10,East Delhi,0.1310893053649574,True,,east delhi,2023-10-01,2023-10-01T00:00:00
2023,10,Faridabad,0.1666325369188862,True,nearest,faridabad,2023-10-01,2023-10-01T00:00:00
2023,10,Gautam Buddha Nagar,0.0224451634191697,False,,gautam buddha nagar,2023-10-01,2023-10-01T00:00:00
