DISTRICT_NAME,State,AQI,YEAR,MONTH,TIME,TIME_ISO,DISTRICT_NAME_clean
North West Delhi,NCTofDelhi,251.31,2022,2,2022-02-01,2022-02-01T00:00:00,north west delhi
Nuh,Haryana,,2022,2,2022-02-01,2022-02-01T00:00:00,nuh
Palwal,Haryana,114.77,2022,2,2022-02-01,2022-02-01T00:00:00,palwal
Panipat,Haryana,75.0,2022,2,2022-02-01,2022-02-01T00:00:00,panipat
Rewari,Haryana,,2022,2,2022-02-01,2022-02-01T00:00:00,rewari
Rohtak,Haryana,196.96,2022,2,2022-02-01,2022-02-01T00:00:00,rohtak
Shahdara,NCTofDelhi,274.53,2022,2,2022-02-01,2022-02-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,2,2022-02-01,2022-02-01T00:00:00,shamli
Sonipat,Haryana,190.65,2022,2,2022-02-01,2022-02-01T00:00:00,sonipat
South Delhi,NCTofDelhi,188.21,2022,2,2022-02-01,2022-02-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,212.99,2022,2,2022-02-01,2022-02-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,219.27,2022,2,2022-02-01,2022-02-01T00:00:00,south west delhi
West,NCTofDelhi,224.82,2022,2,2022-02-01,2022-02-01T00:00:00,west delhi
West Delhi,NCTofDelhi,235.23,2022,2,2022-02-01,2022-02-01T00:00:00,west delhi
Alwar,Rajasthan,94.03,2022,3,2022-03-01,2022-03-01T00:00:00,alwar
Baghpat,UttarPradesh,224.4,2022,3,2022-03-01,2022-03-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,3,2022-03-01,2022-03-01T00:00:00,bharatpur
Bhiwani,Haryana,159.17,2022,3,2022-03-01,2022-03-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,217.06,2022,3,2022-03-01,2022-03-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,232.88,2022,3,2022-03-01,2022-03-01T00:00:00,central delhi
Charki Dadri,Haryana,177.85,2022,3,2022-03-01,2022-03-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,226.15,2022,3,2022-03-01,2022-03-01T00:00:00,east delhi
Faridabad,Haryana,215.23,2022,3,2022-03-01,2022-03-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,212.0,2022,3,2022-03-01,2022-03-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,247.77,2022,3,2022-03-01,2022-03-01T00:00:00,ghaziabad
Gurugram,Haryana,204.19,2022,3,2022-03-01,2022-03-01T00:00:00,gurugram
Hapur,UttarPradesh,184.32,2022,3,2022-03-01,2022-03-01T00:00:00,hapur
Jhajjar,Haryana,,2022,3,2022-03-01,2022-03-01T00:00:00,jhajjar
Jind,Haryana,140.94,2022,3,2022-03-01,2022-03-01T00:00:00,jind
Karnal,Haryana,120.57,2022,3,2022-03-01,2022-03-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,3,2022-03-01,2022-03-01T00:00:00,mahendragarh
Meerut,UttarPradesh,225.13,2022,3,2022-03-01,2022-03-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,231.77,2022,3,2022-03-01,2022-03-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,191.99,2022,3,2022-03-01,2022-03-01T00:00:00,new delhi
North Delhi,NCTofDelhi,211.6,2022,3,2022-03-01,2022-03-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,214.91,2022,3,2022-03-01,2022-03-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,242.41,2022,3,2022-03-01,2022-03-01T00:00:00,north west delhi
Nuh,Haryana,,2022,3,2022-03-01,2022-03-01T00:00:00,nuh
Palwal,Haryana,123.17,2022,3,2022-03-01,2022-03-01T00:00:00,palwal
Panipat,Haryana,152.28,2022,3,2022-03-01,2022-03-01T00:00:00,panipat
Rewari,Haryana,,2022,3,2022-03-01,2022-03-01T00:00:00,rewari
Rohtak,Haryana,179.19,2022,3,2022-03-01,2022-03-01T00:00:00,rohtak
Shahdara,NCTofDelhi,249.06,2022,3,2022-03-01,2022-03-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,3,2022-03-01,2022-03-01T00:00:00,shamli
Sonipat,Haryana,165.29,2022,3,2022-03-01,2022-03-01T00:00:00,sonipat
South Delhi,NCTofDelhi,180.41,2022,3,2022-03-01,2022-03-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,220.72,2022,3,2022-03-01,2022-03-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,221.49,2022,3,2022-03-01,2022-03-01T00:00:00,south west delhi
West,NCTofDelhi,217.19,2022,3,2022-03-01,2022-03-01T00:00:00,west delhi
West Delhi,NCTofDelhi,246.75,2022,3,2022-03-01,2022-03-01T00:00:00,west delhi
Alwar,Rajasthan,100.63,2022,4,2022-04-01,2022-04-01T00:00:00,alwar
Baghpat,UttarPradesh,249.67,2022,4,2022-04-01,2022-04-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,4,2022-04-01,2022-04-01T00:00:00,bharatpur
Bhiwani,Haryana,228.62,2022,4,2022-04-01,2022-04-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,250.27,2022,4,2022-04-01,2022-04-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,288.9,2022,4,2022-04-01,2022-04-01T00:00:00,central delhi
Charki Dadri,Haryana,247.07,2022,4,2022-04-01,2022-04-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,245.63,2022,4,2022-04-01,2022-04-01T00:00:00,east delhi
Faridabad,Haryana,278.47,2022,4,2022-04-01,2022-04-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,274.7,2022,4,2022-04-01,2022-04-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,256.2,2022,4,2022-04-01,2022-04-01T00:00:00,ghaziabad
Gurugram,Haryana,242.83,2022,4,2022-04-01,2022-04-01T00:00:00,gurugram
Hapur,UttarPradesh,257.9,2022,4,2022-04-01,2022-04-01T00:00:00,hapur
Jhajjar,Haryana,,2022,4,2022-04-01,2022-04-01T00:00:00,jhajjar
Jind,Haryana,196.45,2022,4,2022-04-01,2022-04-01T00:00:00,jind
Karnal,Haryana,142.9,2022,4,2022-04-01,2022-04-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,4,2022-04-01,2022-04-01T00:00:00,mahendragarh
Meerut,UttarPradesh,261.53,2022,4,2022-04-01,2022-04-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,273.32,2022,4,2022-04-01,2022-04-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,220.1,2022,4,2022-04-01,2022-04-01T00:00:00,new delhi
North Delhi,NCTofDelhi,268.03,2022,4,2022-04-01,2022-04-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,255.55,2022,4,2022-04-01,2022-04-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,287.14,2022,4,2022-04-01,2022-04-01T00:00:00,north west delhi
Nuh,Haryana,,2022,4,2022-04-01,2022-04-01T00:00:00,nuh
Palwal,Haryana,167.77,2022,4,2022-04-01,2022-04-01T00:00:00,palwal
Panipat,Haryana,209.89,2022,4,2022-04-01,2022-04-01T00:00:00,panipat
Rewari,Haryana,,2022,4,2022-04-01,2022-04-01T00:00:00,rewari
Rohtak,Haryana,230.43,2022,4,2022-04-01,2022-04-01T00:00:00,rohtak
Shahdara,NCTofDelhi,286.32,2022,4,2022-04-01,2022-04-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,4,2022-04-01,2022-04-01T00:00:00,shamli
Sonipat,Haryana,,2022,4,2022-04-01,2022-04-01T00:00:00,sonipat
South Delhi,NCTofDelhi,207.37,2022,4,2022-04-01,2022-04-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,264.56,2022,4,2022-04-01,2022-04-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,252.47,2022,4,2022-04-01,2022-04-01T00:00:00,south west delhi
West,NCTofDelhi,255.4,2022,4,2022-04-01,2022-04-01T00:00:00,west delhi
West Delhi,NCTofDelhi,296.38,2022,4,2022-04-01,2022-04-01T00:00:00,west delhi
Alwar,Rajasthan,112.67,2022,5,2022-05-01,2022-05-01T00:00:00,alwar
Baghpat,UttarPradesh,162.69,2022,5,2022-05-01,2022-05-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,5,2022-05-01,2022-05-01T00:00:00,bharatpur
Bhiwani,Haryana,163.8,2022,5,2022-05-01,2022-05-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,193.2,2022,5,2022-05-01,2022-05-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,247.86,2022,5,2022-05-01,2022-05-01T00:00:00,central delhi
Charki Dadri,Haryana,221.64,2022,5,2022-05-01,2022-05-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,211.59,2022,5,2022-05-01,2022-05-01T00:00:00,east delhi
Faridabad,Haryana,216.03,2022,5,2022-05-01,2022-05-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,211.17,2022,5,2022-05-01,2022-05-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,220.58,2022,5,2022-05-01,2022-05-01T00:00:00,ghaziabad
Gurugram,Haryana,208.29,2022,5,2022-05-01,2022-05-01T00:00:00,gurugram
Hapur,UttarPradesh,182.97,2022,5,2022-05-01,2022-05-01T00:00:00,hapur
Jhajjar,Haryana,,2022,5,2022-05-01,2022-05-01T00:00:00,jhajjar
Jind,Haryana,208.04,2022,5,2022-05-01,2022-05-01T00:00:00,jind
Karnal,Haryana,111.8,2022,5,2022-05-01,2022-05-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,5,2022-05-01,2022-05-01T00:00:00,mahendragarh
Meerut,UttarPradesh,159.19,2022,5,2022-05-01,2022-05-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,204.14,2022,5,2022-05-01,2022-05-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,201.23,2022,5,2022-05-01,2022-05-01T00:00:00,new delhi
North Delhi,NCTofDelhi,210.99,2022,5,2022-05-01,2022-05-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,205.94,2022,5,2022-05-01,2022-05-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,217.58,2022,5,2022-05-01,2022-05-01T00:00:00,north west delhi
Nuh,Haryana,,2022,5,2022-05-01,2022-05-01T00:00:00,nuh
Palwal,Haryana,152.63,2022,5,2022-05-01,2022-05-01T00:00:00,palwal
Panipat,Haryana,179.28,2022,5,2022-05-01,2022-05-01T00:00:00,panipat
Rewari,Haryana,,2022,5,2022-05-01,2022-05-01T00:00:00,rewari
Rohtak,Haryana,229.79,2022,5,2022-05-01,2022-05-01T00:00:00,rohtak
Shahdara,NCTofDelhi,241.29,2022,5,2022-05-01,2022-05-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,5,2022-05-01,2022-05-01T00:00:00,shamli
Sonipat,Haryana,223.21,2022,5,2022-05-01,2022-05-01T00:00:00,sonipat
South Delhi,NCTofDelhi,194.3,2022,5,2022-05-01,2022-05-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,210.13,2022,5,2022-05-01,2022-05-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,215.38,2022,5,2022-05-01,2022-05-01T00:00:00,south west delhi
West,NCTofDelhi,212.16,2022,5,2022-05-01,2022-05-01T00:00:00,west delhi
West Delhi,NCTofDelhi,225.92,2022,5,2022-05-01,2022-05-01T00:00:00,west delhi
Alwar,Rajasthan,95.34,2022,6,2022-06-01,2022-06-01T00:00:00,alwar
Baghpat,UttarPradesh,117.96,2022,6,2022-06-01,2022-06-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,6,2022-06-01,2022-06-01T00:00:00,bharatpur
Bhiwani,Haryana,177.69,2022,6,2022-06-01,2022-06-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,191.9,2022,6,2022-06-01,2022-06-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,221.43,2022,6,2022-06-01,2022-06-01T00:00:00,central delhi
Charki Dadri,Haryana,161.7,2022,6,2022-06-01,2022-06-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,183.25,2022,6,2022-06-01,2022-06-01T00:00:00,east delhi
Faridabad,Haryana,187.67,2022,6,2022-06-01,2022-06-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,204.7,2022,6,2022-06-01,2022-06-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,205.7,2022,6,2022-06-01,2022-06-01T00:00:00,ghaziabad
Gurugram,Haryana,206.57,2022,6,2022-06-01,2022-06-01T00:00:00,gurugram
Hapur,UttarPradesh,236.18,2022,6,2022-06-01,2022-06-01T00:00:00,hapur
Jhajjar,Haryana,,2022,6,2022-06-01,2022-06-01T00:00:00,jhajjar
Jind,Haryana,147.97,2022,6,2022-06-01,2022-06-01T00:00:00,jind
Karnal,Haryana,117.0,2022,6,2022-06-01,2022-06-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,6,2022-06-01,2022-06-01T00:00:00,mahendragarh
Meerut,UttarPradesh,188.1,2022,6,2022-06-01,2022-06-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,211.3,2022,6,2022-06-01,2022-06-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,177.94,2022,6,2022-06-01,2022-06-01T00:00:00,new delhi
North Delhi,NCTofDelhi,210.47,2022,6,2022-06-01,2022-06-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,199.01,2022,6,2022-06-01,2022-06-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,198.06,2022,6,2022-06-01,2022-06-01T00:00:00,north west delhi
Nuh,Haryana,,2022,6,2022-06-01,2022-06-01T00:00:00,nuh
Palwal,Haryana,136.15,2022,6,2022-06-01,2022-06-01T00:00:00,palwal
Panipat,Haryana,170.04,2022,6,2022-06-01,2022-06-01T00:00:00,panipat
Rewari,Haryana,,2022,6,2022-06-01,2022-06-01T00:00:00,rewari
Rohtak,Haryana,197.62,2022,6,2022-06-01,2022-06-01T00:00:00,rohtak
Shahdara,NCTofDelhi,235.09,2022,6,2022-06-01,2022-06-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,6,2022-06-01,2022-06-01T00:00:00,shamli
Sonipat,Haryana,160.0,2022,6,2022-06-01,2022-06-01T00:00:00,sonipat
South Delhi,NCTofDelhi,166.19,2022,6,2022-06-01,2022-06-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,173.47,2022,6,2022-06-01,2022-06-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,189.96,2022,6,2022-06-01,2022-06-01T00:00:00,south west delhi
West,NCTofDelhi,190.03,2022,6,2022-06-01,2022-06-01T00:00:00,west delhi
West Delhi,NCTofDelhi,204.79,2022,6,2022-06-01,2022-06-01T00:00:00,west delhi
Alwar,Rajasthan,65.0,2022,7,2022-07-01,2022-07-01T00:00:00,alwar
Baghpat,UttarPradesh,51.21,2022,7,2022-07-01,2022-07-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,7,2022-07-01,2022-07-01T00:00:00,bharatpur
Bhiwani,Haryana,73.03,2022,7,2022-07-01,2022-07-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,61.43,2022,7,2022-07-01,2022-07-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,98.04,2022,7,2022-07-01,2022-07-01T00:00:00,central delhi
Charki Dadri,Haryana,77.72,2022,7,2022-07-01,2022-07-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,88.56,2022,7,2022-07-01,2022-07-01T00:00:00,east delhi
Faridabad,Haryana,101.5,2022,7,2022-07-01,2022-07-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,77.79,2022,7,2022-07-01,2022-07-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,79.97,2022,7,2022-07-01,2022-07-01T00:00:00,ghaziabad
Gurugram,Haryana,107.47,2022,7,2022-07-01,2022-07-01T00:00:00,gurugram
Hapur,UttarPradesh,65.52,2022,7,2022-07-01,2022-07-01T00:00:00,hapur
Jhajjar,Haryana,,2022,7,2022-07-01,2022-07-01T00:00:00,jhajjar
Jind,Haryana,72.52,2022,7,2022-07-01,2022-07-01T00:00:00,jind
Karnal,Haryana,45.19,2022,7,2022-07-01,2022-07-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,7,2022-07-01,2022-07-01T00:00:00,mahendragarh
Meerut,UttarPradesh,60.07,2022,7,2022-07-01,2022-07-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,77.16,2022,7,2022-07-01,2022-07-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,80.06,2022,7,2022-07-01,2022-07-01T00:00:00,new delhi
North Delhi,NCTofDelhi,87.45,2022,7,2022-07-01,2022-07-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,98.05,2022,7,2022-07-01,2022-07-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,93.44,2022,7,2022-07-01,2022-07-01T00:00:00,north west delhi
Nuh,Haryana,,2022,7,2022-07-01,2022-07-01T00:00:00,nuh
Palwal,Haryana,73.7,2022,7,2022-07-01,2022-07-01T00:00:00,palwal
Panipat,Haryana,74.07,2022,7,2022-07-01,2022-07-01T00:00:00,panipat
Rewari,Haryana,,2022,7,2022-07-01,2022-07-01T00:00:00,rewari
Rohtak,Haryana,67.13,2022,7,2022-07-01,2022-07-01T00:00:00,rohtak
Shahdara,NCTofDelhi,106.83,2022,7,2022-07-01,2022-07-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,7,2022-07-01,2022-07-01T00:00:00,shamli
Sonipat,Haryana,84.58,2022,7,2022-07-01,2022-07-01T00:00:00,sonipat
South Delhi,NCTofDelhi,69.88,2022,7,2022-07-01,2022-07-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,82.15,2022,7,2022-07-01,2022-07-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,81.82,2022,7,2022-07-01,2022-07-01T00:00:00,south west delhi
West,NCTofDelhi,87.39,2022,7,2022-07-01,2022-07-01T00:00:00,west delhi
West Delhi,NCTofDelhi,95.33,2022,7,2022-07-01,2022-07-01T00:00:00,west delhi
Alwar,Rajasthan,61.83,2022,8,2022-08-01,2022-08-01T00:00:00,alwar
Baghpat,UttarPradesh,63.46,2022,8,2022-08-01,2022-08-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,8,2022-08-01,2022-08-01T00:00:00,bharatpur
Bhiwani,Haryana,69.16,2022,8,2022-08-01,2022-08-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,72.52,2022,8,2022-08-01,2022-08-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,100.0,2022,8,2022-08-01,2022-08-01T00:00:00,central delhi
Charki Dadri,Haryana,73.97,2022,8,2022-08-01,2022-08-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,89.74,2022,8,2022-08-01,2022-08-01T00:00:00,east delhi
Faridabad,Haryana,121.77,2022,8,2022-08-01,2022-08-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,89.42,2022,8,2022-08-01,2022-08-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,89.1,2022,8,2022-08-01,2022-08-01T00:00:00,ghaziabad
Gurugram,Haryana,88.45,2022,8,2022-08-01,2022-08-01T00:00:00,gurugram
Hapur,UttarPradesh,70.36,2022,8,2022-08-01,2022-08-01T00:00:00,hapur
Jhajjar,Haryana,,2022,8,2022-08-01,2022-08-01T00:00:00,jhajjar
Jind,Haryana,67.86,2022,8,2022-08-01,2022-08-01T00:00:00,jind
Karnal,Haryana,55.5,2022,8,2022-08-01,2022-08-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,8,2022-08-01,2022-08-01T00:00:00,mahendragarh
Meerut,UttarPradesh,88.0,2022,8,2022-08-01,2022-08-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,79.06,2022,8,2022-08-01,2022-08-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,80.26,2022,8,2022-08-01,2022-08-01T00:00:00,new delhi
North Delhi,NCTofDelhi,99.35,2022,8,2022-08-01,2022-08-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,91.35,2022,8,2022-08-01,2022-08-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,92.44,2022,8,2022-08-01,2022-08-01T00:00:00,north west delhi
Nuh,Haryana,,2022,8,2022-08-01,2022-08-01T00:00:00,nuh
Palwal,Haryana,71.14,2022,8,2022-08-01,2022-08-01T00:00:00,palwal
Panipat,Haryana,67.76,2022,8,2022-08-01,2022-08-01T00:00:00,panipat
Rewari,Haryana,,2022,8,2022-08-01,2022-08-01T00:00:00,rewari
Rohtak,Haryana,58.56,2022,8,2022-08-01,2022-08-01T00:00:00,rohtak
Shahdara,NCTofDelhi,125.71,2022,8,2022-08-01,2022-08-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,8,2022-08-01,2022-08-01T00:00:00,shamli
Sonipat,Haryana,92.32,2022,8,2022-08-01,2022-08-01T00:00:00,sonipat
South Delhi,NCTofDelhi,89.23,2022,8,2022-08-01,2022-08-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,82.24,2022,8,2022-08-01,2022-08-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,87.29,2022,8,2022-08-01,2022-08-01T00:00:00,south west delhi
West,NCTofDelhi,93.35,2022,8,2022-08-01,2022-08-01T00:00:00,west delhi
West Delhi,NCTofDelhi,102.47,2022,8,2022-08-01,2022-08-01T00:00:00,west delhi
Alwar,Rajasthan,80.8,2022,9,2022-09-01,2022-09-01T00:00:00,alwar
Baghpat,UttarPradesh,73.52,2022,9,2022-09-01,2022-09-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,9,2022-09-01,2022-09-01T00:00:00,bharatpur
Bhiwani,Haryana,78.0,2022,9,2022-09-01,2022-09-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,81.9,2022,9,2022-09-01,2022-09-01T00:00:00,bulandshahr
Charki Dadri,Haryana,84.41,2022,9,2022-09-01,2022-09-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,105.58,2022,9,2022-09-01,2022-09-01T00:00:00,east delhi
Faridabad,Haryana,114.33,2022,9,2022-09-01,2022-09-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,106.67,2022,9,2022-09-01,2022-09-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,105.03,2022,9,2022-09-01,2022-09-01T00:00:00,ghaziabad
Gurugram,Haryana,121.33,2022,9,2022-09-01,2022-09-01T00:00:00,gurugram
Hapur,UttarPradesh,72.64,2022,9,2022-09-01,2022-09-01T00:00:00,hapur
Jhajjar,Haryana,,2022,9,2022-09-01,2022-09-01T00:00:00,jhajjar
Jind,Haryana,77.82,2022,9,2022-09-01,2022-09-01T00:00:00,jind
Karnal,Haryana,86.31,2022,9,2022-09-01,2022-09-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,9,2022-09-01,2022-09-01T00:00:00,mahendragarh
Meerut,UttarPradesh,89.67,2022,9,2022-09-01,2022-09-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,94.9,2022,9,2022-09-01,2022-09-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,99.17,2022,9,2022-09-01,2022-09-01T00:00:00,new delhi
North Delhi,NCTofDelhi,109.74,2022,9,2022-09-01,2022-09-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,110.19,2022,9,2022-09-01,2022-09-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,102.8,2022,9,2022-09-01,2022-09-01T00:00:00,north west delhi
Nuh,Haryana,,2022,9,2022-09-01,2022-09-01T00:00:00,nuh
Palwal,Haryana,85.26,2022,9,2022-09-01,2022-09-01T00:00:00,palwal
Panipat,Haryana,74.46,2022,9,2022-09-01,2022-09-01T00:00:00,panipat
Rewari,Haryana,,2022,9,2022-09-01,2022-09-01T00:00:00,rewari
Rohtak,Haryana,85.33,2022,9,2022-09-01,2022-09-01T00:00:00,rohtak
Shahdara,NCTofDelhi,152.59,2022,9,2022-09-01,2022-09-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,9,2022-09-01,2022-09-01T00:00:00,shamli
Sonipat,Haryana,91.95,2022,9,2022-09-01,2022-09-01T00:00:00,sonipat
South Delhi,NCTofDelhi,88.51,2022,9,2022-09-01,2022-09-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,89.72,2022,9,2022-09-01,2022-09-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,99.15,2022,9,2022-09-01,2022-09-01T00:00:00,south west delhi
West,NCTofDelhi,104.43,2022,9,2022-09-01,2022-09-01T00:00:00,west delhi
West Delhi,NCTofDelhi,113.3,2022,9,2022-09-01,2022-09-01T00:00:00,west delhi
Alwar,Rajasthan,84.77,2022,10,2022-10-01,2022-10-01T00:00:00,alwar
Baghpat,UttarPradesh,189.69,2022,10,2022-10-01,2022-10-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2022,10,2022-10-01,2022-10-01T00:00:00,bharatpur
Bhiwani,Haryana,157.71,2022,10,2022-10-01,2022-10-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,202.03,2022,10,2022-10-01,2022-10-01T00:00:00,bulandshahr
Charki Dadri,Haryana,187.32,2022,10,2022-10-01,2022-10-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,227.28,2022,10,2022-10-01,2022-10-01T00:00:00,east delhi
Faridabad,Haryana,211.16,2022,10,2022-10-01,2022-10-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,204.23,2022,10,2022-10-01,2022-10-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,215.94,2022,10,2022-10-01,2022-10-01T00:00:00,ghaziabad
Gurugram,Haryana,201.23,2022,10,2022-10-01,2022-10-01T00:00:00,gurugram
Hapur,UttarPradesh,174.63,2022,10,2022-10-01,2022-10-01T00:00:00,hapur
Jhajjar,Haryana,,2022,10,2022-10-01,2022-10-01T00:00:00,jhajjar
Jind,Haryana,183.62,2022,10,2022-10-01,2022-10-01T00:00:00,jind
Karnal,Haryana,138.97,2022,10,2022-10-01,2022-10-01T00:00:00,karnal
Mahendragarh,Haryana,,2022,10,2022-10-01,2022-10-01T00:00:00,mahendragarh
Meerut,UttarPradesh,193.9,2022,10,2022-10-01,2022-10-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,184.97,2022,10,2022-10-01,2022-10-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,191.13,2022,10,2022-10-01,2022-10-01T00:00:00,new delhi
North Delhi,NCTofDelhi,261.75,2022,10,2022-10-01,2022-10-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,224.22,2022,10,2022-10-01,2022-10-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,230.76,2022,10,2022-10-01,2022-10-01T00:00:00,north west delhi
Nuh,Haryana,,2022,10,2022-10-01,2022-10-01T00:00:00,nuh
Palwal,Haryana,120.52,2022,10,2022-10-01,2022-10-01T00:00:00,palwal
Panipat,Haryana,168.97,2022,10,2022-10-01,2022-10-01T00:00:00,panipat
Rewari,Haryana,,2022,10,2022-10-01,2022-10-01T00:00:00,rewari
Rohtak,Haryana,136.12,2022,10,2022-10-01,2022-10-01T00:00:00,rohtak
Shahdara,NCTofDelhi,272.82,2022,10,2022-10-01,2022-10-01T00:00:00,shahdara
Shamli,UttarPradesh,,2022,10,2022-10-01,2022-10-01T00:00:00,shamli
Sonipat,Haryana,145.33,2022,10,2022-10-01,2022-10-01T00:00:00,sonipat
